08:05:20.641 [main] INFO  o.s.boot.StartupInfoLogger.logStarting   50 - Starting CFApplication v0.0.1-SNAPSHOT using Java 17.0.14 with PID 3464760 (/home/jenkins/workspace/CFTestAutomation_Release/Testing/results/sort/cfsort11_190/MCSORT02/target/MCSORT02-0.0.1-SNAPSHOT.jar started by root in /home/jenkins/workspace/CFTestAutomation_Release/Testing/results/sort/cfsort11_190/MCSORT02)
08:05:20.651 [main] INFO  o.s.boot.SpringApplication.logStartupProfileInfo  654 - No active profile set, falling back to 1 default profile: "default"
08:05:23.499 [main] INFO  o.s.boot.StartupInfoLogger.logStarted   56 - Started CFApplication in 4.575 seconds (process running for 6.348)
08:05:23.535 [main] INFO  c.c.app.utility.CFConfiguration.cfDataConnectIOInfo  107 - CFDataConnectIO version : 5.0.0.21
08:05:24.168 [main] INFO  c.c.app.process.impl.Mcsort02Impl.mainline  211 -  
08:05:24.172 [main] INFO  c.c.app.process.impl.Mcsort02Impl.mainline  213 - >>>>>> PROCESSING >>>>>>SYS005  
08:05:24.173 [main] INFO  c.c.app.process.impl.Mcsort02Impl.mainline  215 -  
08:05:24.647 [main] INFO  c.c.app.process.impl.Mcsort02Impl.mainline  239 -  
08:05:24.648 [main] INFO  c.c.app.process.impl.Mcsort02Impl.mainline  241 - <<<<<< FINSISHED  <<<<<<
08:05:24.648 [main] INFO  c.c.app.process.impl.Mcsort02Impl.mainline  243 -  
